image_id,qa_id,task,qa_type,question,ground_truth,predicted,score,overall
House-Floor-Plans-12-page-4,ocr3,sheet_title,ocr_qa,What is the sheet title printed at the bottom of the page?,BUILDING SECTIONS,"The sheet title printed at the bottom of the page is ""BUILDING SECTIONS.""",1.0,1.0
House-Floor-Plans-12-page-4,ocr4,porch_floor,ocr_qa,"According to the section view - porch detail, what is the max rise and min run of the stairs?","Max rise: 7'-3/4"", Min run: 10"".","The max rise of the stairs is 7 inches, and the min run is 11 inches.",0.0,0.0
House-Floor-Plans-12-page-4,sp1,crawlspace_location,spatial_qa,Where is the crawlspace shown in the bottom-right building section?,"Below the first floor, at the bottom left portion of the section.","The crawlspace is located beneath the main floor, as indicated in the bottom-right building section.",1.0,1.0
House-Floor-Plans-12-page-4,cnt1,section_count,counting_qa,How many building sections are shown on this sheet? and what are the section names?,"Four (4) sections. 1-Building Section, 2-Wall Section, 3-Typ Porch - Flashing detail, and 4-Section view - porch","The sheet shows two building sections: ""Wall Section"" and ""Building Section.""",0.0,0.0
House-Floor-Plans-12-page-4,cmp1,roof_pitch_view,comparison_qa,Which view provides the most detailed information about the roof pitch?,The wall section view,The view in the bottom right corner provides the most detailed information about the roof pitch.,0.0,0.0
House-Floor-Plans-12-page-4,cmp2,section_for_stairs,comparison_qa,Which view gives better information about the section view of the stairs?,The building section view.,The bottom right view provides better information about the section view of the stairs.,0.0,0.0
House-Floor-Plans-12-page-5,ocr1,living_area,ocr_qa,What is the living area square footage of the first floor?,846 square feet.,The living area square footage of the first floor is 672 square feet.,0.0,0.0
House-Floor-Plans-12-page-5,ocr2,sheet_title,ocr_qa,What is the sheet title printed at the bottom-left of the page?,COVER SHEET,"The sheet title is ""COVER SHEET.""",1.0,1.0
House-Floor-Plans-12-page-5,ocr3,sheet_number,ocr_qa,What is the sheet number shown in the title block?,G001,The sheet number shown in the title block is G001.,1.0,1.0
House-Floor-Plans-12-page-5,ocr4,deck_area,ocr_qa,"According to the 'Deck Square Footage' table, what is the front porch area?",84 square feet.,The front porch area is 36 square feet.,0.0,0.0
House-Floor-Plans-12-page-5,ocr5,abbreviation_column,ocr_qa,"According to the abbreviation column, what is 'IRC' stand for?",International Residential Code.,"IRC stands for ""International Residential Code.""",1.0,1.0
House-Floor-Plans-12-page-5,sp1,map_orientation,spatial_qa,Which side of the sheet contains the location map?,Bottom-right quadrant.,The location map is on the bottom right side of the sheet.,1.0,1.0
House-Floor-Plans-12-page-5,sp2,rendering_position,spatial_qa,Where is the exterior rendering of the house located on the sheet?,Upper-right quadrant.,The exterior rendering of the house is located in the upper right section of the sheet.,1.0,1.0
House-Floor-Plans-12-page-5,sp3,legend_location,spatial_qa,Where is the symbol legend located on the sheet with respect to the sheet list table?,Directly on the left side of the sheet list table.,The symbol legend is located directly above the sheet list table.,0.0,0.0
House-Floor-Plans-12-page-5,cnt1,count_abbreviations,counting_qa,How many abbreviation columns are shown on the left side of the sheet?,Three (3) columns.,There are four abbreviation columns shown on the left side of the sheet.,0.0,0.0
House-Floor-Plans-12-page-5,cnt2,sheet_count,counting_qa,"According to the Sheet List, how many sheets are included in this drawing set?",Eight (8) sheets.,The drawing set includes 5 sheets.,0.0,0.0
House-Floor-Plans-12-page-5,cmp1,larger_porch,comparison_qa,"Which porch, front or back, has more deck square footage size?",The front porch,The back porch has more deck square footage.,0.0,0.0
Rinker_009-1,ocr1,sheet_title,ocr_qa,What is the sheet title printed in the title block on the lower right?,MECHANICAL LEVEL & FIRST FLOOR PLAN,"The sheet title is ""MECHANICAL LEVEL & FIRST FLOOR PLAN.""",1.0,1.0
Rinker_009-1,ocr2,sheet_number,ocr_qa,What is the sheet number?,A102,The sheet number is A102.,1.0,1.0
Rinker_009-1,ocr3,client_name,ocr_qa,What is the building name indicated near the title block?,"M.E. RINKER, SR. HALL School of Building Construction","The building name indicated near the title block is ""M.E. Rinker Sr. Hall.""",1.0,1.0
Rinker_009-1,ocr4,university_name,ocr_qa,Which university is shown on the cover column?,UNIVERSITY OF FLORIDA – GAINESVILLE,The University of Florida is shown on the cover column.,1.0,1.0
Rinker_009-1,ocr5,scale_first_floor,ocr_qa,What is the drawing scale for the first floor plan?,"1/8"" = 1'-0""","The drawing scale for the first floor plan is 1/8"" = 1'-0"".",1.0,1.0
Rinker_009-1,sp1,count_grid_columns,spatial_qa,Which room on the first floor plan is located inside the veritical grid G and I horizontally and grid 1 and 2 vertically?,The Structures Studio (0140),"The room located inside the vertical grid G and I horizontally and grid 1 and 2 vertically is labeled as ""MECHANICAL ROOM 101.""",0.0,0.0
Rinker_009-1,sp2,room_orientation,spatial_qa,"In the first floor plan, is the M.E.P Studio room located north or south of the central corridor?",South of the central corridor,The M.E.P Studio room is located south of the central corridor.,1.0,1.0
Rinker_009-1,sp3,mech_vs_floor_location,spatial_qa,Which half of the sheet contains the mechanical level plan?,The upper half of the sheet.,The top half of the sheet contains the mechanical level plan.,1.0,1.0
Rinker_009-1,sp4,mech_vs_floor_location,spatial_qa,Where is the soil and concrete lab located with respect to the structures studio on first floor?,The soil and concrete lab is located to the right of the structures studio.,The soil and concrete lab is located to the west of the structures studio on the first floor.,0.0,0.0
Rinker_009-1,cnt1,elevator_shaft,counting_qa,How many elevator shafts are shown in the building plan?,One (1) elevator shaft.,The building plan shows two elevator shafts.,0.0,0.0
Rinker_009-1,cmp1,largest_room,comparison_qa,"Which room is largest? The Structures studio, M.E.P studio, or the soil and concrete lab?",The M.E.P studio,The Structures studio is the largest room.,0.0,0.0
Rinker_051-1,ocr1,column_size_lookup,ocr_qa,"According to the column size schedule, what is the cross-section of C2 on the second floor?",W12×79 column section.,"The cross-section of column C2 on the second floor is 24""x24"".",0.0,0.0
Rinker_051-1,ocr2,sheet_title,ocr_qa,What is the sheet title printed in the title block?,FOUNDATION SLAB-ON-GRADE PLAN,"The sheet title printed in the title block is ""FOUNDATION SLAB-ON-GRADE PLAN.""",1.0,1.0
Rinker_051-1,ocr3,drawing_number,ocr_qa,What is the drawing number shown on this drawing?,S1.0,The drawing number is S1.0.,1.0,1.0
Rinker_051-1,ocr4,issued_date,ocr_qa,When was the issued date for this drawing?,11-21-01,The issued date for this drawing is 10/14/02.,0.0,0.0
Rinker_051-1,sp1,grid_zone_identification,spatial_qa,Which footing type is located at the intersection of gridlines C and 4?,Footing type F1.,The footing type located at the intersection of gridlines C and 4 is F2.,0.0,0.0
Rinker_051-1,sp2,directional_relationship,spatial_qa,Is the cast-in-place concrete stair enclosure located east or west of the gridline labeled 'K'?,East of gridline K.,The cast-in-place concrete stair enclosure is located west of the gridline labeled 'K'.,0.0,0.0
Rinker_051-1,cnt1,footing_typology,counting_qa,How many footing typology are available on the spread footing schedule?,Seven (7) footing types,The spread footing schedule shows 5 footing typologies.,0.0,0.0
Rinker_051-1,cmp1,largest_footing_type,comparison_qa,Which footing type listed in the spread footing schedule has the largest dimensions?,"Footing type F10 (10'-0"" × 10'-0"").",The footing type F4 in the spread footing schedule has the largest dimensions.,0.0,0.0
Rinker_051-1,cmp2,thick_footing_type,comparison_qa,Which footing type listed in the spread footing schedule has the largest thickness?,"Footing type F10 (10'-0"" × 10'-0"").","The footing type with the largest thickness in the spread footing schedule is F4, with a thickness of 2'-0"".",0.0,0.0
