image_id,qa_id,task,qa_type,question,ground_truth,predicted,score,overall
Apple-headquarter-plan-15-page-13,ocr3,scale_reading,ocr_qa,What is the drawing scale indicated in the title block?,"1/8"" = 1'","The drawing scale indicated in the title block is **1/8"" = 1'**.",1.0,1.0
Apple-headquarter-plan-15-page-13,ocr4,project_number,ocr_qa,What is the project number written in the title block?,1858,The project number written in the title block is **1858**.,1.0,1.0
Apple-headquarter-plan-15-page-13,ocr5,top_elevation,ocr_qa,What is the elevation of the top of the penthouse?,"El. +237'-4""","The elevation of the top of the penthouse is **EL = 237'-4""**.",1.0,1.0
Apple-headquarter-plan-15-page-13,sp1,mechanical_space_location,spatial_qa,Where are the Mechanical Spaces located relative to the central elevator shaft?,"They are located directly to the left and right of the elevator shaft, near the roof.","The Mechanical Spaces (labeled ""Mechanical Equipment"") are located on **both sides** of the central elevator shaft, flanking it to the **left and right** at the **Plant Level** (the uppermost occupied floor, just below the roof).",1.0,1.0
Apple-headquarter-plan-15-page-13,sp2,section_view_symmetry,spatial_qa,Is the section view a complete symmetrical view along the elevator shaft?,"No, it is not a complete symmetrical view along the elevator shaft.","**No.** The section view is not a complete symmetrical view along the elevator shaft. While the elevator shaft is visible near the center of the section, the left and right sides of the building are not mirror images. The left side includes parking levels at the lower floors, while the right side shows lobby spaces at those same levels. Additionally, the stairwells, mechanical equipment areas, and spatial arrangements differ between the two sides, indicating an asymmetrical section.",1.0,1.0
Apple-headquarter-plan-15-page-13,cnt1,identify_vertical_elements,counting_qa,How many vertical circulation elements are shown in the section?,Two stairwells and one central elevator shaft.,"**3 vertical circulation elements** are shown in the section: **1 elevator shaft** (labeled ""Elevator Shaft"") and **2 stairwells** (both labeled ""Stairwell""), one on each side of the building.",1.0,1.0
Apple-headquarter-plan-15-page-13,cnt2,count_lobby_levels,counting_qa,How many lobby levels are visible in the section?,Six (6) lobby levels.,"Looking at the section drawing, I can count the spaces labeled ""Lobby"" at different levels.

There are **8** lobby levels visible in the section.",0.0,0.0
Apple-headquarter-plan-15-page-13,cnt3,parking_levels,counting_qa,How many parking levels are visible below grade?,Two (2) parking levels.,**2 parking levels** are visible below grade (labeled as FFL Level B1 and FFL Level B2).,1.0,1.0
Apple-headquarter-plan-15-page-13,cnt4,count_consultants,counting_qa,How many consulting firms are included on this floor plan?,Five (5) consultants.,"Looking at the title block on the right side of the drawing, I can identify the following consulting firms:

1. **Foster + Partners** (Architect)
2. **ARUP** (Engineering)
3. **OLIN** (Landscape Architecture and Urban Design)
4. **Kier & Wright** (Civil Engineering)
5. **Alta** (Planning + Design)

**5 consulting firms** are included on this floor plan.",1.0,1.0
Apple-headquarter-plan-15-page-13,cmp1,more_stairwell,comparison_qa,Which side of the elevator shaft has more stairwell? Left or right?,The right side,"**Right side.**

The stairwell on the right side of the elevator shaft is larger/more prominent than the one on the left side, as visible in the building section drawing.",1.0,1.0
House-Floor-Plans-12-page-1,ocr1,sheet_number,ocr_qa,What is the sheet number shown on the bottom-right title block?,A101,**A101**,1.0,1.0
House-Floor-Plans-12-page-1,ocr2,project_name,ocr_qa,What is the project name written in the title block?,HOUSE,"**HOUSE**
37th Ave SE, Lacey, WA 98503",1.0,1.0
House-Floor-Plans-12-page-1,ocr3,scale_reading,ocr_qa,What is the drawing scale indicated at the bottom-left of the sheet?,"1/4"" = 1'-0""","The sheet scale indicated at the bottom-right of the sheet is **1/4"" = 1'-0""**.",0.0,0.0
House-Floor-Plans-12-page-1,sp1,stairs_location,spatial_qa,Where is the main stair located in relation to the 2nd floor plan layout?,The stair is located near the center-right side of the 2nd floor plan.,"The main stair is located in the **center of the 2nd floor plan**, positioned between Bedroom 3 and the hallway that provides access to Bedrooms 2, 3, and 4, Bathroom 2, and the storage area. It aligns with the stair location on the 1st floor, situated near the transition zone between the living areas and bedrooms.",0.0,0.0
House-Floor-Plans-12-page-1,cnt1,window_schedule_count,counting_qa,How many window types are listed in the Window Schedule?,Nine (9),"Looking at the **Vented Window Schedule**, I can count **8** window types listed (with Type Marks 1 through 8).",0.0,0.0
House-Floor-Plans-12-page-1,cnt2,door_schedule_count,counting_qa,How many door types are listed in the Door Schedule?,Eighteen (18),"Looking at the Door Schedule in the upper right portion of the drawing, I can count the individual rows listing door types.

There are **16** door types listed in the Door Schedule.",0.0,0.0
House-Floor-Plans-12-page-1,cnt3,bedroom_distribution,counting_qa,How many bedrooms are located on the 2nd floor?,Three (3) bedrooms.,"Looking at the 2nd floor plan, I can identify **3 bedrooms**: Bedroom 2, Bedroom 3, and Bedroom 4.",1.0,1.0
House-Floor-Plans-12-page-1,cnt4,staircase_windows,counting_qa,How many small windows are located for the staircase on the second floor?,Two (2) windows,"Looking at the second floor plan, I can count **2** small windows located at the staircase area.",1.0,1.0
House-Floor-Plans-12-page-1,cmp1,floor_area_comparison,comparison_qa,Which level has the larger square footage: the 1st floor or the 2nd floor?,The 1st floor (914 square feet).,"The **2nd floor** has the larger square footage at **906 square feet**, compared to the 1st floor at **914 square feet**.

Wait — let me re-read: the 1st floor is labeled **914 square feet** and the 2nd floor is labeled **906 square feet**.

The **1st floor** has the larger square footage at **914 sq ft** compared to the 2nd floor's **906 sq ft**.",1.0,1.0
House-Floor-Plans-12-page-1,cmp2,more_bedrooms,comparison_qa,Which floor plan has more bedrooms?,The 2nd floor.,"The **2nd floor** has more bedrooms. It contains **3 bedrooms** (Bedroom 2, Bedroom 3, and Bedroom 4), while the **1st floor** has only **1 bedroom** (Bedroom 1).",1.0,1.0
House-Floor-Plans-12-page-3,ocr1,sheet_number,ocr_qa,What is the sheet number shown in the title block?,A201,**A201**,1.0,1.0
House-Floor-Plans-12-page-3,ocr2,sheet_title,ocr_qa,What is the sheet title printed in the title block?,ELEVATIONS,**ELEVATIONS**,1.0,1.0
House-Floor-Plans-12-page-3,ocr3,slope_reading,ocr_qa,What is the slope of the roof shown on the Front elevation?,6.0/12,The slope of the roof shown on the Front elevation is **5:12**.,0.0,0.0
House-Floor-Plans-12-page-3,sp1,entry_location_front,spatial_qa,Where is the main entry door located on the Front elevation?,Centered under the small gable roof.,"The main entry door on the Front elevation is located on the **left side** of the façade, at the ground/first floor level, sheltered beneath the covered porch area.",0.0,0.0
House-Floor-Plans-12-page-3,cnt1,elevation_count,counting_qa,How many building elevations are shown on this sheet?,Four (4),"**4 building elevations** are shown on this sheet: Front, Right, Rear, and Left.",1.0,1.0
House-Floor-Plans-12-page-3,cnt2,front_windows,counting_qa,How many windows are shown on the Front elevation?,Four (4) windows.,"Looking at the Front elevation (labeled as view 1, top left), I can count **5 windows**.",0.0,0.0
House-Floor-Plans-12-page-3,cnt3,rear_windows,counting_qa,How many windows are shown on the Rear elevation?,Three (3) windows.,"Looking at the **Rear elevation** (labeled as view 3, bottom left), I can count **5 windows**.",0.0,0.0
House-Floor-Plans-12-page-3,cnt4,right_elevation_windows,counting_qa,How many windows appear on the Right elevation?,Three (3) windows.,"Looking at the **Right elevation** (labeled as view 2, upper right area of the drawing), I count **3 windows**.",1.0,1.0
House-Floor-Plans-12-page-3,cnt5,gable_roof_count,counting_qa,How many gable roofs does the building have?,Three (3) gable roofs.,"**2 gable roofs.**

The front elevation shows two distinct gable forms: a main gable roof over the two-story portion and a smaller, lower gable roof over the single-story portion (likely a garage or front section).",0.0,0.0
House-Floor-Plans-12-page-3,cnt6,left_elevation_windows,counting_qa,How many windows appear on the left elevation?,Two (2) windows.,"Looking at the **Left Elevation** (view 4, bottom right of the drawing), there are **3 windows**.",0.0,0.0
House-Floor-Plans-12-page-3,cmp1,roof_slope_consistency,comparison_qa,Does the roof slope identically in the Front and Rear elevations?,Yes.,"Yes. The Front and Rear elevations show the same roof slope, which appears to be **5:12** as indicated on the Front elevation. Both elevations depict the same gable roof profile with identical pitch on each side.",1.0,1.0
House-Floor-Plans-12-page-3,cmp2,more_window,comparison_qa,Which view has more windows? the Front or Rear view?,The Front view.,"**The Front view has more windows.**

The Front elevation shows approximately 5–6 windows, while the Rear elevation shows approximately 3–4 windows (including smaller ones).",1.0,1.0
House-Floor-Plans-12-page-4,ocr1,roof_insulation_type,ocr_qa,What insulation type is noted inside the roof assembly on the wall section view?,R-38 Batt Insulation.,"**R-38 Batt Insulation**

This is noted inside the roof assembly in the wall section view, installed between the roof trusses/framing members.",1.0,1.0
House-Floor-Plans-12-page-4,ocr2,sheet_number,ocr_qa,What is the sheet number in the title block?,A302,**A302**,1.0,1.0
House-Floor-Plans-12-page-4,ocr3,sheet_title,ocr_qa,What is the sheet title printed at the bottom of the page?,BUILDING SECTIONS,**BUILDING SECTIONS**,1.0,1.0
House-Floor-Plans-12-page-4,ocr4,porch_floor,ocr_qa,"According to the section view - porch detail, what is the max rise and min run of the stairs?","Max rise: 7'-3/4"", Min run: 10"".","Based on the section view - porch detail, the stairs have:

- **Max Rise: 7 3/4""**
- **Min Run: 10""**",0.0,0.0
House-Floor-Plans-12-page-4,sp1,crawlspace_location,spatial_qa,Where is the crawlspace shown in the bottom-right building section?,"Below the first floor, at the bottom left portion of the section.","The crawlspace is shown **beneath the floor of the right-side portion of the building**, at the lowest level of **Building Section 1** (bottom-right of the sheet). It is the unfinished space between the ground (with .006 black poly vapor barrier over the soil) and the first-floor framing above, located under the single-story section on the right side of the structure. It is explicitly labeled **""CRAWL SPACE""** in that area.",0.0,0.0
House-Floor-Plans-12-page-4,cnt1,section_count,counting_qa,How many building sections are shown on this sheet? and what are the section names?,"Four (4) sections. 1-Building Section, 2-Wall Section, 3-Typ Porch - Flashing detail, and 4-Section view - porch","## Building Sections on Sheet A302

There are **4** sections shown on this sheet:

1. **Section 1: BUILDING SECTION** (Detail 1/A302) — Scale: 3/8"" = 1'-0""
2. **Section 2: WALL SECTION** (Detail 2/A302) — Scale: 3/4"" = 1'-0""
3. **Section 3: TYP. PORCH - FLASHING DETAIL** (Detail 3/A302) — Scale: 1 1/2"" = 1'-0""
4. **Section 4: SECTION VIEW - PORCH** (Detail 4/A302) — Scale: 1"" = 1'-0""",1.0,1.0
House-Floor-Plans-12-page-4,cmp1,roof_pitch_view,comparison_qa,Which view provides the most detailed information about the roof pitch?,The wall section view,"## Building Section (Detail 1, A302)

The **Building Section** (Detail 1 at the bottom center, scale 3/8"" = 1'-0"") provides the most detailed information about the roof pitch. It clearly shows the **prefab scissor trusses** with the roof slope annotated, depicting the pitch angle and the full roof profile from ridge to eave, including the continuous ridge vent and truss spacing (24"" O.C.).",0.0,0.0
House-Floor-Plans-12-page-4,cmp2,section_for_stairs,comparison_qa,Which view gives better information about the section view of the stairs?,The building section view.,"## Building Section (View 1/A302)

The **Building Section** (Detail **1/A302**, at 3/8"" = 1'-0"" scale, shown in the lower right area of the sheet) provides the best information about the section view of the stairs. This view clearly shows the stair profile, including the rise and run dimensions (max rise 7-3/4"", min run 10""), the handrail/guardrail on one side (34"" min height), nosing details (3/4 to 1-1/8""), and the relationship of the stairs to the surrounding floor levels (1st floor and 2nd floor elevations) and the supporting framing (3-1/8"" x 8"" parallam, joist hangers, and double rim joists).",1.0,1.0
House-Floor-Plans-12-page-5,ocr1,living_area,ocr_qa,What is the living area square footage of the first floor?,846 square feet.,"Looking at the **LIVING AREA SQ. FOOTAGE** table on the drawing:

**P.F.L. 1st FLR: 842 SF**

The first floor living area is **842 square feet**.",0.0,0.0
House-Floor-Plans-12-page-5,ocr2,sheet_title,ocr_qa,What is the sheet title printed at the bottom-left of the page?,COVER SHEET,The sheet title printed at the bottom-left of the page is **COVER SHEET**.,1.0,1.0
House-Floor-Plans-12-page-5,ocr3,sheet_number,ocr_qa,What is the sheet number shown in the title block?,G001,The sheet number shown in the title block is **G001**.,1.0,1.0
House-Floor-Plans-12-page-5,ocr4,deck_area,ocr_qa,"According to the 'Deck Square Footage' table, what is the front porch area?",84 square feet.,"According to the **Deck Square Footage** table, the **Front Porch** area is **64 square feet**.",0.0,0.0
House-Floor-Plans-12-page-5,ocr5,abbreviation_column,ocr_qa,"According to the abbreviation column, what is 'IRC' stand for?",International Residential Code.,"According to the abbreviation column, **IRC** stands for **International Residential Code**.",1.0,1.0
House-Floor-Plans-12-page-5,sp1,map_orientation,spatial_qa,Which side of the sheet contains the location map?,Bottom-right quadrant.,The **right side** of the sheet contains the location map (shown in the lower-right area of the cover sheet).,1.0,1.0
House-Floor-Plans-12-page-5,sp2,rendering_position,spatial_qa,Where is the exterior rendering of the house located on the sheet?,Upper-right quadrant.,"The exterior rendering of the house is located in the **upper right area** of the sheet, specifically in the right-hand portion of the cover sheet (G001), above the site plan and to the right of the general notes and abbreviations sections.",1.0,1.0
House-Floor-Plans-12-page-5,sp3,legend_location,spatial_qa,Where is the symbol legend located on the sheet with respect to the sheet list table?,Directly on the left side of the sheet list table.,"The **Symbol Legend** is located **below** (and slightly to the left of) the **Sheet List table**. Both are positioned in the right-center area of the cover sheet, with the Sheet List table appearing above and the Symbol Legend directly beneath it.",0.0,0.0
House-Floor-Plans-12-page-5,cnt1,count_abbreviations,counting_qa,How many abbreviation columns are shown on the left side of the sheet?,Three (3) columns.,"Looking at the abbreviation section on the left side of the sheet, there are **6** abbreviation columns shown (organized alphabetically from A through Y/Z, arranged in 6 vertical columns across the abbreviations section).",0.0,0.0
House-Floor-Plans-12-page-5,cnt2,sheet_count,counting_qa,"According to the Sheet List, how many sheets are included in this drawing set?",Eight (8) sheets.,"Looking at the **Sheet List** in the upper right area of the drawing, the following sheets are listed:

1. G001 – COVER SHEET
2. A100 – FLOOR PLAN
3. A200 – BUILDING SECTION
4. A201 – WALL SECTION
5. A300 – INTERIOR ELEVATION
6. A400 – LEVEL WITH ELEVATION

**There are 6 sheets** included in this drawing set.",0.0,0.0
House-Floor-Plans-12-page-5,cmp1,larger_porch,comparison_qa,"Which porch, front or back, has more deck square footage size?",The front porch,"The **front porch** has more deck square footage.

- **Front Porch:** 64 square feet
- **Rear Porch:** 32 square feet",1.0,1.0
Rinker_009-1,ocr1,sheet_title,ocr_qa,What is the sheet title printed in the title block on the lower right?,MECHANICAL LEVEL & FIRST FLOOR PLAN,**MECHANICAL LEVEL & FIRST FLOOR PLAN**,1.0,1.0
Rinker_009-1,ocr2,sheet_number,ocr_qa,What is the sheet number?,A102,The sheet number is **A102**.,1.0,1.0
Rinker_009-1,ocr3,client_name,ocr_qa,What is the building name indicated near the title block?,"M.E. RINKER, SR. HALL School of Building Construction","**M.E. RINKER, Sr. HALL** — School of Building Construction, University of Florida Gainesville.",1.0,1.0
Rinker_009-1,ocr4,university_name,ocr_qa,Which university is shown on the cover column?,UNIVERSITY OF FLORIDA – GAINESVILLE,"**University of Florida, Gainesville**",1.0,1.0
Rinker_009-1,ocr5,scale_first_floor,ocr_qa,What is the drawing scale for the first floor plan?,"1/8"" = 1'-0""","**1/8"" = 1'-0""**",1.0,1.0
Rinker_009-1,sp1,count_grid_columns,spatial_qa,Which room on the first floor plan is located inside the veritical grid G and I horizontally and grid 1 and 2 vertically?,The Structures Studio (0140),"Looking at the first floor plan, the room located between vertical grids G and I and horizontal grids 1 and 2 is the **Structures** room (labeled as a structures laboratory/classroom).",1.0,1.0
Rinker_009-1,sp2,room_orientation,spatial_qa,"In the first floor plan, is the M.E.P Studio room located north or south of the central corridor?",South of the central corridor,"## Answer

The **M.E.P. Studio** room is located **south** of the central corridor in the first floor plan.",1.0,1.0
Rinker_009-1,sp3,mech_vs_floor_location,spatial_qa,Which half of the sheet contains the mechanical level plan?,The upper half of the sheet.,The **top half** of the sheet contains the Mechanical Level Plan.,1.0,1.0
Rinker_009-1,sp4,mech_vs_floor_location,spatial_qa,Where is the soil and concrete lab located with respect to the structures studio on first floor?,The soil and concrete lab is located to the right of the structures studio.,"The **Soil and Concrete Lab** is located **to the east (right)** of the **Structures Studio** on the first floor plan. They are adjacent rooms, with the Soil and Concrete Lab immediately next to the Structures Studio along the same corridor.",1.0,1.0
Rinker_009-1,cnt1,elevator_shaft,counting_qa,How many elevator shafts are shown in the building plan?,One (1) elevator shaft.,"**1 elevator shaft**

The plan shows one elevator shaft, labeled ""ELEVATOR PIT SEE STRUCT."" located in the upper-left portion of the mechanical level plan.",1.0,1.0
Rinker_009-1,cmp1,largest_room,comparison_qa,"Which room is largest? The Structures studio, M.E.P studio, or the soil and concrete lab?",The M.E.P studio,The **Structures Studio** is the largest of the three rooms.,0.0,0.0
Rinker_051-1,ocr1,column_size_lookup,ocr_qa,"According to the column size schedule, what is the cross-section of C2 on the second floor?",W12×79 column section.,"Based on the Column Schedule shown in the lower left portion of the drawing, the cross-section of **C2 on the 2nd Floor** is **8×8** (inches).",0.0,0.0
Rinker_051-1,ocr2,sheet_title,ocr_qa,What is the sheet title printed in the title block?,FOUNDATION SLAB-ON-GRADE PLAN,**FOUNDATION SLAB-ON-GRADE PLAN**,1.0,1.0
Rinker_051-1,ocr3,drawing_number,ocr_qa,What is the drawing number shown on this drawing?,S1.0,The drawing number is **S1.0**.,1.0,1.0
Rinker_051-1,ocr4,issued_date,ocr_qa,When was the issued date for this drawing?,11-21-01,"The issued date for this drawing is **11-21-01** (November 21, 2001).",1.0,1.0
Rinker_051-1,sp1,grid_zone_identification,spatial_qa,Which footing type is located at the intersection of gridlines C and 4?,Footing type F1.,"Looking at the foundation plan at the intersection of gridlines C and 4, the footing designation shown is **F1/F2**.",0.0,0.0
Rinker_051-1,sp2,directional_relationship,spatial_qa,Is the cast-in-place concrete stair enclosure located east or west of the gridline labeled 'K'?,East of gridline K.,"The cast-in-place concrete stair enclosure is located **east** of gridline 'K' (between gridlines K and L, as labeled on the right side of the plan).",1.0,1.0
Rinker_051-1,cnt1,footing_typology,counting_qa,How many footing typology are available on the spread footing schedule?,Seven (7) footing types,"Based on the Spread Footing Schedule shown on the drawing, there are **5** footing typologies (F1, F2, F3, F4, and F5).",0.0,0.0
Rinker_051-1,cmp1,largest_footing_type,comparison_qa,Which footing type listed in the spread footing schedule has the largest dimensions?,"Footing type F10 (10'-0"" × 10'-0"").","Looking at the Spread Footing Schedule on the drawing, footing type **F5** has the largest dimensions, with a plan size of **10'-0"" x 10'-0""**.",0.0,0.0
Rinker_051-1,cmp2,thick_footing_type,comparison_qa,Which footing type listed in the spread footing schedule has the largest thickness?,"Footing type F10 (10'-0"" × 10'-0"").","Looking at the Spread Footing Schedule on the drawing, footing type **F3** has the largest thickness.",0.0,0.0
