image_id,qa_id,task,qa_type,question,ground_truth,predicted,score,overall
Apple-headquarter-plan-15-page-01,ocr6,external_radius,ocr_qa,What is the external (outer) radius of the circular building?,"760'-7""","Based on the provided architectural drawing, the external (outer) radius of the circular building is **760'-7""** (760 feet and 7 inches). This dimension is explicitly labeled as ""Outer radius"" on the plan, located along the horizontal axis to the left of the center.",1.0,1.0
Apple-headquarter-plan-15-page-01,ocr7,restaurant_space,ocr_qa,What is the size of Restaurant space in square feet?,"58,000 square feet","Based on the drawing, the size of the Restaurant space is **58,000 sq ft**. This label can be found in the upper-right quadrant of the plan.",1.0,1.0
Apple-headquarter-plan-15-page-01,ocr8,right_side_road,ocr_qa,What is the name of the road labeled to the right side of the plan?,TANTAU AVENUE,"Based on the plan, the road labeled on the right side is **Tantau Avenue**.",1.0,1.0
Apple-headquarter-plan-15-page-01,sp1,adjacency,spatial_qa,"Which side of the ring (north, south, east, or west), on the drawing, has the Apple transit center Bus drop off area?",East,"Based on the drawing, the **Apple transit center Bus drop off** area is located on the **East** side of the ring (along Tantau Avenue).",1.0,1.0
Apple-headquarter-plan-15-page-01,cnt1,count_access_cores,counting_qa,How many labeled access blocks are distributed around the building ring?,Nine (9),"Based on the analysis of the provided architectural drawing (Level 1 Plan of the main building, Apple Campus 2), there are **7** distinct access blocks (vertical circulation cores containing stairs and elevators) distributed around the building ring.

While only the block at the 9 o'clock position is explicitly labeled ""Entrance"" and the area at 3 o'clock is labeled ""Restaurant space,"" there are 7 identical structural cores positioned at regular intervals (roughly every 45 degrees, skipping the East sector occupied by the restaurant).

**Answer: 7**",0.0,0.0
Apple-headquarter-plan-15-page-01,cnt2,count_radial_paths,counting_qa,How many radial pedestrian paths originate from the courtyard center and extend outward?,Nine (9),"Based on the provided architectural site plan of the main building (Apple Campus 2), there are **8** radial pedestrian paths that originate from the central courtyard area and extend outward toward the ring building. These paths are arranged symmetrically, aligning with the four cardinal directions (North, South, East, West) and the four intermediate diagonal directions.",0.0,0.0
Apple-headquarter-plan-15-page-01,cmp1,more_core_access_quadrant,comparison_qa,Which quadrant of the circular building is closer to the Tantau Auditorium and Visitor Parking Structure?,Quadrant 4 or the bottom right corner.,"Based on the provided architectural drawing, the **South-East quadrant** (or bottom-right section) of the circular building is closest to the Tantau Auditorium and Visitor Parking Structure, which is located in the bottom-right corner of the site plan.",1.0,1.0
Apple-headquarter-plan-15-page-02,ocr1,scale_reading,ocr_qa,What is the drawing scale indicated in the title block?,"1"" = 64'","Based on the title block in the bottom right corner of the drawing, the scale is **1"" = 64'**.",1.0,1.0
Apple-headquarter-plan-15-page-02,ocr2,sheet_number,ocr_qa,What sheet number is shown for this drawing?,P-8.02,P-8.02,1.0,1.0
Apple-headquarter-plan-15-page-02,ocr3,issued_date,ocr_qa,When was the issued date for the 'Planned development permit' revision?,08/09/11,"Based on the revision table in the top right corner of the drawing, the issued date for the 'Planned development permit' is **09/26/11**.",0.0,0.0
Apple-headquarter-plan-15-page-02,sp1,orientation,spatial_qa,Are the access blocks positioned symmetrically across opposite sides of the ring?,"No, not symmetrically.","Yes, the access blocks are positioned symmetrically across opposite sides of the ring.",0.0,0.0
Apple-headquarter-plan-15-page-02,sp2,general_notes_location,spatial_qa,Where is the General notes section located in the drawing?,The top right corner of the drawing.,The General notes section is located in the top right corner of the drawing sheet.,1.0,1.0
Apple-headquarter-plan-15-page-02,cnt1,count_access_cores,counting_qa,How many labeled access blocks are distributed around the building ring on this sheet?,Nine (9),"Based on the architectural drawing provided, there are **8** labeled access blocks (service cores containing stairs and elevators) distributed evenly around the building ring.",0.0,0.0
Apple-headquarter-plan-15-page-02,cnt2,count_radial_dividers,counting_qa,How many radial division lines extend from the center to the ring?,Eight (8),"Based on the drawing, there are **8** radial division lines extending from the center to the ring. These lines divide the circular plan into eight equal sectors (45-degree segments).",1.0,1.0
Apple-headquarter-plan-15-page-02,cnt3,count_section_callouts,counting_qa,How many section view callouts are present in the drawing?,Three (3),"Based on the provided drawing, there are **3** section view callouts present.

They are located at approximately the 9 o'clock, 1 o'clock, and 4 o'clock positions around the circular plan.",1.0,1.0
Apple-headquarter-plan-15-page-02,cnt4,count_consultants,counting_qa,How many consulting firms are included on this floor plan?,Five (5) consultants.,"Based on the title block on the right side of the drawing, there are **5** consulting firms included:

1.  **Foster + Partners** (Architects)
2.  **ARUP** (Engineering)
3.  **OLIN** (Landscape Architecture)
4.  **KIER & WRIGHT** (Civil Engineering & Surveying)
5.  **alta** (Planning + Design)",1.0,1.0
Apple-headquarter-plan-15-page-02,cmp1,more_core_access_quadrant,comparison_qa,Which quadrant of the circular building has more core access?,Quadrant 1 or the top right corner.,"Based on the provided architectural drawing of the Apple Campus 2 (Apple Park) Main Building Level 2 Plan:

The **North-East quadrant** (the **top-right** section of the plan) has more core access.

**Reasoning:**
1.  **Key Plan:** The ""Key Plan"" diagram in the title block specifically highlights/shades the top-right quadrant, indicating it is the primary area of focus or differentiation.
2.  **Function:** This quadrant contains the **""Void over Restaurant""**. The restaurant area (Caffe Macs) is a high-traffic assembly space that typically requires additional service cores (such as service elevators for the kitchen) and enhanced egress capacity compared to the standard office quadrants.
3.  **Configuration:** While the main vertical circulation cores (stairs and elevators) are distributed symmetrically around the ring (8 total), the restaurant section often includes supplementary service access points and connects to the large atrium doors opening to the central park (the building's ""core""), distinguishing it from the other three office-only quadrants.",1.0,1.0
Apple-headquarter-plan-15-page-07,ocr1,sheet_title,ocr_qa,What is the sheet title printed in the title block?,Main Building Basement Level 1 Stall Size Plan,Main Building Basement Level 1 Stall Size Plan,1.0,1.0
Apple-headquarter-plan-15-page-07,ocr2,sheet_number,ocr_qa,What sheet number is shown for this drawing?,P-8.09,P-8.09,1.0,1.0
Apple-headquarter-plan-15-page-07,ocr3,scale_reading,ocr_qa,What is the drawing scale indicated in the title block?,"1"" = 64'","The drawing scale indicated in the title block is **1""=64'**.",1.0,1.0
Apple-headquarter-plan-15-page-07,sp1,legend_location,spatial_qa,Where on the sheet is the legend describing the parking space types located?,In the upper-left portion of the drawing area.,"The legend describing the parking space types is located in the **top-left corner** of the sheet, directly below the heading ""Basement Level 01: 1,140 Parking spaces.""",1.0,1.0
Apple-headquarter-plan-15-page-07,sp2,titleblock_location,spatial_qa,Where is the main title block located on the sheet?,Along the right edge near the lower-right corner.,The main title block is located along the entire right vertical edge of the sheet.,0.0,0.0
Apple-headquarter-plan-15-page-07,cnt1,total_parking_spaces,counting_qa,How many total parking spaces are provided on Basement Level 01 according to the legend?,"1,140 parking spaces","Based on the legend in the top-left corner of the drawing, there are a total of **1,140 parking spaces** on Basement Level 01.",1.0,1.0
Apple-headquarter-plan-15-page-07,cnt2,standard_parking_count,counting_qa,How many Standard parking spaces are indicated in the legend?,394 Standard parking spaces,"Based on the legend in the top-left corner of the drawing, there are **394** Standard parking spaces.",1.0,1.0
Apple-headquarter-plan-15-page-07,cnt3,charging_and_accessible_counts,counting_qa,How many Accessible parking spaces and Electrical charging stations are indicated in the legend?,21 Accessible parking spaces and 270 Electrical charging stations,"Based on the legend in the top-left corner of the drawing:

*   **Accessible parking spaces:** 21
*   **Electrical charging stations:** 270",1.0,1.0
Apple-headquarter-plan-15-page-07,cnt4,count_consultants,counting_qa,How many consulting firms are included on this floor plan?,Four (4) consultants.,"Based on the title block on the right side of the floor plan, there are **4** consulting firms listed:

1.  **Foster + Partners** (Architects)
2.  **ARUP** (Engineers)
3.  **OLIN** (Landscape Architects)
4.  **Kier & Wright** (Civil Engineers & Surveyors)",1.0,1.0
Apple-headquarter-plan-15-page-07,cmp1,no_internal_ramp_quadrant,comparison_qa,Which quadrant has no internal ramps?,The 3rd quadrant or the bottom left quadrant.,"Based on the provided architectural drawing and legend:

The **South-West quadrant** (bottom-left) has no internal ramps.

**Reasoning:**
*   The legend identifies ""Internal ramps"" with an **orange/red color**.
*   Scanning the circular plan:
    *   The **North-West** (top-left) quadrant contains an orange internal ramp.
    *   The **North-East** (top-right) quadrant contains an orange internal ramp.
    *   The **South-East** (bottom-right) quadrant contains an orange internal ramp.
    *   The **South-West** (bottom-left) quadrant does **not** contain an orange block. Instead, it features the main external entry/exit roadway.",1.0,1.0
Apple-headquarter-plan-15-page-07,cmp2,more_internal_ramp_quadrant,comparison_qa,Which quadrant has more internal ramps?,The 1st quadrant or the top right quadrant.,"Based on the provided architectural drawing and legend:

*   **Internal ramps** are indicated by **orange/red rectangular blocks** (legend item: ""Internal ramps (18% - 9% - 18%)"").
*   Scanning the four quadrants of the circular plan:
    *   **North-West (Top-Left):** Contains **1** internal ramp.
    *   **North-East (Top-Right):** Contains **1** internal ramp.
    *   **South-East (Bottom-Right):** Contains **1** internal ramp.
    *   **South-West (Bottom-Left):** Contains **0** internal ramps (the space is occupied by parking stalls).

Therefore, the **North-West, North-East, and South-East quadrants** have more internal ramps (one each) compared to the South-West quadrant, which has none.",0.0,0.0
Apple-headquarter-plan-15-page-13,ocr1,sheet_title,ocr_qa,What is the sheet title printed in the title block?,Proposed Main Building Section Typical Entrance,"Based on the title block located in the bottom right corner of the sheet, the sheet title is:

**Proposed Main Building Section Typical Entrance**",1.0,1.0
Apple-headquarter-plan-15-page-13,ocr2,sheet_number,ocr_qa,What sheet number is shown for this drawing?,P-10.00,P-10.00,1.0,1.0
Apple-headquarter-plan-15-page-13,ocr3,scale_reading,ocr_qa,What is the drawing scale indicated in the title block?,"1/8"" = 1'","1/8"" = 1'",1.0,1.0
Apple-headquarter-plan-15-page-13,ocr4,project_number,ocr_qa,What is the project number written in the title block?,1858,1858,1.0,1.0
Apple-headquarter-plan-15-page-13,ocr5,top_elevation,ocr_qa,What is the elevation of the top of the penthouse?,"El. +237'-4""","Based on the elevation markers provided on the right side of the architectural section drawing, the elevation of the top of the penthouse is:

**EL + 251'-4""**",0.0,0.0
Apple-headquarter-plan-15-page-13,sp1,mechanical_space_location,spatial_qa,Where are the Mechanical Spaces located relative to the central elevator shaft?,"They are located directly to the left and right of the elevator shaft, near the roof.","The Mechanical Spaces (labeled ""Mechanical Equipment"") are located on the uppermost level, flanking both the left and right sides of the central elevator shaft.",1.0,1.0
Apple-headquarter-plan-15-page-13,sp2,section_view_symmetry,spatial_qa,Is the section view a complete symmetrical view along the elevator shaft?,"No, it is not a complete symmetrical view along the elevator shaft.","No, the section view is not completely symmetrical along the elevator shaft. While the main structure and roofline are largely mirrored, there are key differences:

1.  **Structural Extent:** The right side of the building extends further than the left, indicated by the additional grid lines (M, N, P) and dimensions (13'-2 5/8"", 8'-10"") that are not present on the left side.
2.  **Function:** The lower basement levels are labeled as ""**Parking**"" on the left side, whereas the corresponding levels on the right are labeled as ""**Lobby**"".",1.0,1.0
Apple-headquarter-plan-15-page-13,cnt1,identify_vertical_elements,counting_qa,How many vertical circulation elements are shown in the section?,Two stairwells and one central elevator shaft.,"Based on the provided section drawing, there are **3** vertical circulation elements shown:

1.  One **stairwell** on the left side.
2.  One **elevator shaft** in the center.
3.  One **stairwell** on the right side.",1.0,1.0
Apple-headquarter-plan-15-page-13,cnt2,count_lobby_levels,counting_qa,How many lobby levels are visible in the section?,Six (6) lobby levels.,"Based on the section drawing, there are **6** visible lobby levels.

They correspond to the floors labeled:
*   FFL LEVEL 4
*   FFL LEVEL 3
*   FFL LEVEL 2
*   FFL LEVEL 1
*   FFL LEVEL B1
*   FFL LEVEL B2",1.0,1.0
Apple-headquarter-plan-15-page-13,cnt3,parking_levels,counting_qa,How many parking levels are visible below grade?,Two (2) parking levels.,"Based on the provided architectural section drawing, there are **two** parking levels visible below grade. They are identified by the text ""Parking"" in the spaces on the left side of the central shaft within the underground section.",1.0,1.0
Apple-headquarter-plan-15-page-13,cnt4,count_consultants,counting_qa,How many consulting firms are included on this floor plan?,Five (5) consultants.,"Based on the title block on the right side of the drawing, there are **5** consulting firms listed:

1.  **Foster + Partners** (Architects)
2.  **ARUP** (Engineering)
3.  **OLIN** (Landscape Architecture)
4.  **Kier & Wright** (Civil Engineering & Surveying)
5.  **Alta** (Planning + Design)",1.0,1.0
Apple-headquarter-plan-15-page-13,cmp1,more_stairwell,comparison_qa,Which side of the elevator shaft has more stairwell? Left or right?,The right side,"Based on the architectural section drawing, the **right** side of the elevator shaft has more stairwell. The stairwell on the right extends down into the basement parking levels (B1 and B2), whereas the stairwell on the left terminates at the ground floor (Level 1).",1.0,1.0
House-Floor-Plans-12-page-1,ocr1,sheet_number,ocr_qa,What is the sheet number shown on the bottom-right title block?,A101,A101,1.0,1.0
House-Floor-Plans-12-page-1,ocr2,project_name,ocr_qa,What is the project name written in the title block?,HOUSE,"Based on the title block in the bottom right corner of the drawing, the project name is:

**HOUSE**
**37th Ave SE Lacey Wa 98503**

(Note: The project number is listed as HFH 4BDRM).",1.0,1.0
House-Floor-Plans-12-page-1,ocr3,scale_reading,ocr_qa,What is the drawing scale indicated at the bottom-left of the sheet?,"1/4"" = 1'-0""","1/4"" = 1'-0""",1.0,1.0
House-Floor-Plans-12-page-1,sp1,stairs_location,spatial_qa,Where is the main stair located in relation to the 2nd floor plan layout?,The stair is located near the center-right side of the 2nd floor plan.,"Based on the provided 2nd floor plan, the main stair is **centrally located** in the layout. It is positioned to the right of the central hallway, bordered by **Bathroom 2** to the north and **Bedroom 4** to the south.",0.0,0.0
House-Floor-Plans-12-page-1,cnt1,window_schedule_count,counting_qa,How many window types are listed in the Window Schedule?,Nine (9),"Based on the ""Vented Window Schedule"" shown in the top-left corner of the drawing, there are **8** window types listed (Marks 1, 2, 3, 4, 5, 6, 8, and 9).",0.0,0.0
House-Floor-Plans-12-page-1,cnt2,door_schedule_count,counting_qa,How many door types are listed in the Door Schedule?,Eighteen (18),"Based on the **Door Schedule** provided in the drawing, there are **4** distinct door types listed:

1.  **Single-Panel 2**
2.  **Single-Decorative 2**
3.  **Bifold-Flush**
4.  **Sliding-Closet**",0.0,0.0
House-Floor-Plans-12-page-1,cnt3,bedroom_distribution,counting_qa,How many bedrooms are located on the 2nd floor?,Three (3) bedrooms.,"Based on the 2nd Floor plan, there are **3** bedrooms (labeled Bedroom 2, Bedroom 3, and Bedroom 4).",1.0,1.0
House-Floor-Plans-12-page-1,cnt4,staircase_windows,counting_qa,How many small windows are located for the staircase on the second floor?,Two (2) windows,"Based on the provided second-floor plan and window schedule:

There are **2** small windows located at the staircase.

**Details:**
*   On the **2nd Floor Plan**, along the exterior wall of the staircase, there are two window symbols labeled with the tag **5**.
*   According to the **Vented Window Schedule**, Type Mark **5** corresponds to a ""Fixed"" window with a size of **1'-6"" x 1'-6""**, and the total count is **2**.",1.0,1.0
House-Floor-Plans-12-page-1,cmp1,floor_area_comparison,comparison_qa,Which level has the larger square footage: the 1st floor or the 2nd floor?,The 1st floor (914 square feet).,"Based on the floor plans provided:

*   **1st Floor:** 914 Square Feet
*   **2nd Floor:** 906 Square Feet

The **1st floor** has the larger square footage.",1.0,1.0
House-Floor-Plans-12-page-1,cmp2,more_bedrooms,comparison_qa,Which floor plan has more bedrooms?,The 2nd floor.,"Based on the floor plans provided:

*   **1st Floor:** Contains **1** bedroom (Bedroom 1).
*   **2nd Floor:** Contains **3** bedrooms (Bedroom 2, Bedroom 3, and Bedroom 4).

The **2nd floor plan** has more bedrooms.",1.0,1.0
House-Floor-Plans-12-page-3,ocr1,sheet_number,ocr_qa,What is the sheet number shown in the title block?,A201,A201,1.0,1.0
House-Floor-Plans-12-page-3,ocr2,sheet_title,ocr_qa,What is the sheet title printed in the title block?,ELEVATIONS,ELEVATIONS,1.0,1.0
House-Floor-Plans-12-page-3,ocr3,slope_reading,ocr_qa,What is the slope of the roof shown on the Front elevation?,6.0/12,"Based on the pitch symbol located on the main roof in the ""Front elevation"" drawing (top left), the slope of the roof is **6/12**.",1.0,1.0
House-Floor-Plans-12-page-3,sp1,entry_location_front,spatial_qa,Where is the main entry door located on the Front elevation?,Centered under the small gable roof.,"Based on the Front elevation (drawing 1), the main entry door is located in the **center of the first floor**, directly beneath the covered porch roof.",1.0,1.0
House-Floor-Plans-12-page-3,cnt1,elevation_count,counting_qa,How many building elevations are shown on this sheet?,Four (4),4,1.0,1.0
House-Floor-Plans-12-page-3,cnt2,front_windows,counting_qa,How many windows are shown on the Front elevation?,Four (4) windows.,"Based on the ""FRONT"" elevation drawing (top left), there are **4** windows shown: two on the upper level and two on the lower level.",1.0,1.0
House-Floor-Plans-12-page-3,cnt3,rear_windows,counting_qa,How many windows are shown on the Rear elevation?,Three (3) windows.,"Based on the ""Rear"" elevation drawing (labeled 3 REAR in the bottom left corner), there are **3** windows shown.

*   **Second Floor:** One small window on the left and one larger window on the right.
*   **First Floor:** One window on the right (next to the door).",1.0,1.0
House-Floor-Plans-12-page-3,cnt4,right_elevation_windows,counting_qa,How many windows appear on the Right elevation?,Three (3) windows.,"Based on the drawing labeled ""2 RIGHT,"" there are **3** windows.",1.0,1.0
House-Floor-Plans-12-page-3,cnt5,gable_roof_count,counting_qa,How many gable roofs does the building have?,Three (3) gable roofs.,"Based on the provided architectural drawings, the building has **3** gable roofs:

1.  The **main roof** of the house.
2.  The smaller roof over the **front porch**.
3.  The smaller roof over the **rear porch**.

Both the front and rear elevations clearly show the triangular ""gable"" shape for the main roof and the respective porch roofs.",1.0,1.0
House-Floor-Plans-12-page-3,cnt6,left_elevation_windows,counting_qa,How many windows appear on the left elevation?,Two (2) windows.,"Based on the drawing labeled ""4 LEFT"" (bottom right corner), there are **2** windows on the left elevation.",1.0,1.0
House-Floor-Plans-12-page-3,cmp1,roof_slope_consistency,comparison_qa,Does the roof slope identically in the Front and Rear elevations?,Yes.,"Based on the provided drawing, **yes**, the roof slopes identically in the Front and Rear elevations. The Front Elevation explicitly specifies a **6/12 pitch**, and the Rear Elevation depicts the corresponding gable end of the same symmetrical roof structure.",1.0,1.0
House-Floor-Plans-12-page-3,cmp2,more_window,comparison_qa,Which view has more windows? the Front or Rear view?,The Front view.,"Based on the provided drawing:

*   **Front View:** Contains **4** windows (2 on the upper floor, 2 on the lower floor).
*   **Rear View:** Contains **3** windows (2 on the upper floor, 1 on the lower floor).

**The Front view has more windows.**",1.0,1.0
House-Floor-Plans-12-page-4,ocr1,roof_insulation_type,ocr_qa,What insulation type is noted inside the roof assembly on the wall section view?,R-38 Batt Insulation.,"Based on the ""WALL SECTION"" view (detail 2 on the left side of the drawing), the insulation noted inside the roof assembly is **R-38 BATT INSULATION**.",1.0,1.0
House-Floor-Plans-12-page-4,ocr2,sheet_number,ocr_qa,What is the sheet number in the title block?,A302,A302,1.0,1.0
House-Floor-Plans-12-page-4,ocr3,sheet_title,ocr_qa,What is the sheet title printed at the bottom of the page?,BUILDING SECTIONS,BUILDING SECTIONS,1.0,1.0
House-Floor-Plans-12-page-4,ocr4,porch_floor,ocr_qa,"According to the section view - porch detail, what is the max rise and min run of the stairs?","Max rise: 7'-3/4"", Min run: 10"".","Based on the ""SECTION VIEW - PORCH"" (detail 4), the specifications are:

*   **Max Rise:** 7 3/4""
*   **Min Run:** 10""",1.0,1.0
House-Floor-Plans-12-page-4,sp1,crawlspace_location,spatial_qa,Where is the crawlspace shown in the bottom-right building section?,"Below the first floor, at the bottom left portion of the section.","Based on the ""BUILDING SECTION"" detail in the bottom-right of the drawing, the crawlspace is located **directly beneath the first floor framing**. It is explicitly labeled ""CRAWL SPACE"" in the foundation area on the right side, under the staircase.",0.0,0.0
House-Floor-Plans-12-page-4,cnt1,section_count,counting_qa,How many building sections are shown on this sheet? and what are the section names?,"Four (4) sections. 1-Building Section, 2-Wall Section, 3-Typ Porch - Flashing detail, and 4-Section view - porch","Based on the provided drawing sheet, there are **3** views explicitly labeled as sections.

The section names are:
1.  **BUILDING SECTION** (View 1)
2.  **WALL SECTION** (View 2)
3.  **SECTION VIEW - PORCH** (View 4)

*(Note: View 3 is labeled as a ""FLASHING DETAIL"" and is typically categorized as a detail rather than a building section.)*",0.0,0.0
House-Floor-Plans-12-page-4,cmp1,roof_pitch_view,comparison_qa,Which view provides the most detailed information about the roof pitch?,The wall section view,"Based on the provided drawing, the view that provides the most detailed information about the roof pitch is **View 1**, labeled **BUILDING SECTION**.

This view explicitly includes a roof pitch symbol (a triangle indicating a **4/12** slope) on the right side of the roof structure.",0.0,0.0
House-Floor-Plans-12-page-4,cmp2,section_for_stairs,comparison_qa,Which view gives better information about the section view of the stairs?,The building section view.,"Based on the drawing provided, **View 1 (Building Section)** gives the best information about the section view of the main interior stairs.

It displays the full staircase connecting the first and second floors, including details on the rise, run, headroom, and structural context.",1.0,1.0
House-Floor-Plans-12-page-5,ocr1,living_area,ocr_qa,What is the living area square footage of the first floor?,846 square feet.,"Based on the ""LIVING AREA SQ. FOOTAGE"" table in the drawing, the living area of the first floor (F.F.L. 1st FLR) is **846 SF**.",1.0,1.0
House-Floor-Plans-12-page-5,ocr2,sheet_title,ocr_qa,What is the sheet title printed at the bottom-left of the page?,COVER SHEET,COVER SHEET,1.0,1.0
House-Floor-Plans-12-page-5,ocr3,sheet_number,ocr_qa,What is the sheet number shown in the title block?,G001,The sheet number shown in the title block is **G001**.,1.0,1.0
House-Floor-Plans-12-page-5,ocr4,deck_area,ocr_qa,"According to the 'Deck Square Footage' table, what is the front porch area?",84 square feet.,"Based on the 'Deck Square Footage' table, the front porch area is **84 square feet**.",1.0,1.0
House-Floor-Plans-12-page-5,ocr5,abbreviation_column,ocr_qa,"According to the abbreviation column, what is 'IRC' stand for?",International Residential Code.,"Based on the abbreviation column in the drawing, 'IRC' stands for **International Residential Code**.",1.0,1.0
House-Floor-Plans-12-page-5,sp1,map_orientation,spatial_qa,Which side of the sheet contains the location map?,Bottom-right quadrant.,The location map is located on the **bottom right side** of the sheet.,1.0,1.0
House-Floor-Plans-12-page-5,sp2,rendering_position,spatial_qa,Where is the exterior rendering of the house located on the sheet?,Upper-right quadrant.,"The exterior rendering of the house is located in the **upper right section** of the sheet, to the right of the General Notes.",1.0,1.0
House-Floor-Plans-12-page-5,sp3,legend_location,spatial_qa,Where is the symbol legend located on the sheet with respect to the sheet list table?,Directly on the left side of the sheet list table.,The symbol legend is located to the left of the sheet list table.,1.0,1.0
House-Floor-Plans-12-page-5,cnt1,count_abbreviations,counting_qa,How many abbreviation columns are shown on the left side of the sheet?,Three (3) columns.,3,1.0,1.0
House-Floor-Plans-12-page-5,cnt2,sheet_count,counting_qa,"According to the Sheet List, how many sheets are included in this drawing set?",Eight (8) sheets.,"Based on the Sheet List provided in the drawing, there are **8 sheets** included in the set.

The sheets listed are:
1.  G001 - COVER SHEET
2.  A101 - FLOOR PLANS
3.  A102 - ROOF PLANS
4.  A201 - ELEVATIONS
5.  A302 - BUILDING SECTIONS
6.  S101 - FOUNDATION PLAN
7.  S102 - FLOOR FRAMING PLAN
8.  S103 - LATERAL PLAN",1.0,1.0
House-Floor-Plans-12-page-5,cmp1,larger_porch,comparison_qa,"Which porch, front or back, has more deck square footage size?",The front porch,"Based on the ""DECK SQUARE FOOTAGE"" table in the drawing:

*   **Front Porch:** 84 Square Feet
*   **Rear Porch:** 32 Square Feet

The **front porch** has more deck square footage.",1.0,1.0
Rinker_009-1,ocr1,sheet_title,ocr_qa,What is the sheet title printed in the title block on the lower right?,MECHANICAL LEVEL & FIRST FLOOR PLAN,"Based on the title block in the lower right corner of the drawing, the sheet title is:

**MECHANICAL LEVEL & FIRST FLOOR PLAN**",1.0,1.0
Rinker_009-1,ocr2,sheet_number,ocr_qa,What is the sheet number?,A102,A102,1.0,1.0
Rinker_009-1,ocr3,client_name,ocr_qa,What is the building name indicated near the title block?,"M.E. RINKER, SR. HALL School of Building Construction","M.E. Rinker, Sr. Hall",1.0,1.0
Rinker_009-1,ocr4,university_name,ocr_qa,Which university is shown on the cover column?,UNIVERSITY OF FLORIDA – GAINESVILLE,"Based on the text in the title block column on the right side of the drawing, the university is the **University of Florida**.",1.0,1.0
Rinker_009-1,ocr5,scale_first_floor,ocr_qa,What is the drawing scale for the first floor plan?,"1/8"" = 1'-0""","Based on the label located at the bottom right of the plan (detail number 2), the drawing scale for the first floor plan is **1/8"" = 1'-0""**.",1.0,1.0
Rinker_009-1,sp1,count_grid_columns,spatial_qa,Which room on the first floor plan is located inside the veritical grid G and I horizontally and grid 1 and 2 vertically?,The Structures Studio (0140),"Based on the first floor plan, the room located between vertical grid lines **G** and **I** and horizontal grid lines **1** and **2** is the **Structures Studio** (Room 0140).",1.0,1.0
Rinker_009-1,sp2,room_orientation,spatial_qa,"In the first floor plan, is the M.E.P Studio room located north or south of the central corridor?",South of the central corridor,"Based on the provided First Floor Plan:

1.  **Locate the Central Corridor:** The main corridor (labeled **CORRIDOR C130**) runs horizontally across the center of the plan.
2.  **Locate the M.E.P. Studio:** The room labeled **M.E.P. STUDIO** (Room 0125) is found in the central section of the building.
3.  **Determine Position:** The M.E.P. Studio is positioned **below** the central corridor on the drawing.

In architectural plan conventions where the top of the sheet is considered ""Plan North,"" the M.E.P. Studio is located **south** of the central corridor.

**Answer:** South",1.0,1.0
Rinker_009-1,sp3,mech_vs_floor_location,spatial_qa,Which half of the sheet contains the mechanical level plan?,The upper half of the sheet.,The mechanical level plan is located on the **top half** of the sheet.,1.0,1.0
Rinker_009-1,sp4,mech_vs_floor_location,spatial_qa,Where is the soil and concrete lab located with respect to the structures studio on first floor?,The soil and concrete lab is located to the right of the structures studio.,"Based on the First Floor Plan provided:

The **Soil and Concrete Lab** (Room 0139) is located immediately **adjacent to the right** (which is **South**, according to the plan's north arrow) of the **Structures Studio** (Room 0140). Both rooms are situated along the east side of the building.",1.0,1.0
Rinker_009-1,cnt1,elevator_shaft,counting_qa,How many elevator shafts are shown in the building plan?,One (1) elevator shaft.,"Based on the provided architectural plans, there is **1** elevator shaft shown.

It is located on the First Floor Plan between grid lines D and E, adjacent to Stair S1, and is also referenced in the Mechanical Level Plan with the note ""ELEVATOR PIT"".",1.0,1.0
Rinker_009-1,cmp1,largest_room,comparison_qa,"Which room is largest? The Structures studio, M.E.P studio, or the soil and concrete lab?",The M.E.P studio,"Based on the architectural floor plan provided:

*   The **Structures Studio** (Room 0140) occupies one structural bay width (between grid lines H and I, approx. 20 feet wide).
*   The **Soil and Concrete Lab** (Room 0138) occupies one structural bay width (between grid lines J and K, approx. 20 feet wide).
*   The **M.E.P. Studio** (Room 0125) spans across two structural bays (from grid line I to K, approx. 40 feet wide).

Therefore, the **M.E.P studio** is the largest room.",1.0,1.0
Rinker_051-1,ocr1,column_size_lookup,ocr_qa,"According to the column size schedule, what is the cross-section of C2 on the second floor?",W12×79 column section.,"Based on the **Column Schedule** (detail 4) located at the bottom of the drawing:

1.  Locate the column mark **C2** on the horizontal axis of the schedule.
2.  Locate the **2nd FLOOR** line on the vertical axis.
3.  The column segment ""on the second floor"" refers to the column rising from the 2nd floor level up to the 3rd floor.
4.  The text label for this segment of column C2 is **W12x65**.

(Note: The segment below the 2nd floor, supporting it, is a W12x79).

**Answer:** W12x65",0.0,0.0
Rinker_051-1,ocr2,sheet_title,ocr_qa,What is the sheet title printed in the title block?,FOUNDATION SLAB-ON-GRADE PLAN,FOUNDATION SLAB-ON-GRADE PLAN,1.0,1.0
Rinker_051-1,ocr3,drawing_number,ocr_qa,What is the drawing number shown on this drawing?,S1.0,S1.0,1.0,1.0
Rinker_051-1,ocr4,issued_date,ocr_qa,When was the issued date for this drawing?,11-21-01,"Based on the title block in the bottom right corner of the drawing, the issued date is **11-21-01** (November 21, 2001).",1.0,1.0
Rinker_051-1,sp1,grid_zone_identification,spatial_qa,Which footing type is located at the intersection of gridlines C and 4?,Footing type F1.,"Based on the provided engineering drawing, at the intersection of gridlines **C** and **4**, the label indicates **F1/C2**.

Therefore, the footing type is **F1**.",1.0,1.0
